GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,0022100140,509,1630167,Obi Toppin,1610612752,New York Knicks,4,10,4,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-9,-4,1,1,20211107,NYK,CLE
Shot Chart Detail,0022100140,519,1629656,Quentin Grimes,1610612752,New York Knicks,4,9,14,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-213,116,1,0,20211107,NYK,CLE
Shot Chart Detail,0022100140,528,203457,Nerlens Noel,1610612752,New York Knicks,4,8,52,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-10,3,1,1,20211107,NYK,CLE
Shot Chart Detail,0022100140,531,1630193,Immanuel Quickley,1610612752,New York Knicks,4,8,18,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,157,200,1,1,20211107,NYK,CLE
Shot Chart Detail,0022100140,542,202692,Alec Burks,1610612752,New York Knicks,4,7,37,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,14,47,140,1,0,20211107,NYK,CLE
Shot Chart Detail,0022100140,551,1630193,Immanuel Quickley,1610612752,New York Knicks,4,7,0,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,201,187,1,1,20211107,NYK,CLE
Shot Chart Detail,0022100140,553,1629656,Quentin Grimes,1610612752,New York Knicks,4,6,37,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-229,95,1,1,20211107,NYK,CLE
Shot Chart Detail,0022100140,557,1630167,Obi Toppin,1610612752,New York Knicks,4,6,9,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,4,-2,1,1,20211107,NYK,CLE
Shot Chart Detail,0022100140,572,1630193,Immanuel Quickley,1610612752,New York Knicks,4,5,25,Made Shot,Driving Floating Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-28,25,1,1,20211107,NYK,CLE
Shot Chart Detail,0022100140,575,1630193,Immanuel Quickley,1610612752,New York Knicks,4,5,2,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-4,64,1,0,20211107,NYK,CLE
Shot Chart Detail,0022100140,580,201565,Derrick Rose,1610612752,New York Knicks,4,4,33,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-17,4,1,1,20211107,NYK,CLE
Shot Chart Detail,0022100140,592,201565,Derrick Rose,1610612752,New York Knicks,4,3,51,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,20,71,1,1,20211107,NYK,CLE
Shot Chart Detail,0022100140,597,203944,Julius Randle,1610612752,New York Knicks,4,3,10,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-167,179,1,0,20211107,NYK,CLE
Shot Chart Detail,0022100140,601,1630193,Immanuel Quickley,1610612752,New York Knicks,4,2,31,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-152,201,1,0,20211107,NYK,CLE
Shot Chart Detail,0022100140,605,1629656,Quentin Grimes,1610612752,New York Knicks,4,1,57,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-223,1,1,1,20211107,NYK,CLE
Shot Chart Detail,0022100140,639,1630540,Miles McBride,1610612752,New York Knicks,4,0,34,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-33,245,1,0,20211107,NYK,CLE
Shot Chart Detail,0022100147,10,203944,Julius Randle,1610612752,New York Knicks,1,11,14,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,228,65,1,1,20211108,PHI,NYK
Shot Chart Detail,0022100147,19,203095,Evan Fournier,1610612752,New York Knicks,1,10,30,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,-158,41,1,1,20211108,PHI,NYK
Shot Chart Detail,0022100147,23,203944,Julius Randle,1610612752,New York Knicks,1,10,7,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,-105,125,1,0,20211108,PHI,NYK
Shot Chart Detail,0022100147,27,202689,Kemba Walker,1610612752,New York Knicks,1,9,46,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,38,257,1,0,20211108,PHI,NYK
Shot Chart Detail,0022100147,31,203457,Nerlens Noel,1610612752,New York Knicks,1,9,17,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-135,1,1,0,20211108,PHI,NYK
Shot Chart Detail,0022100147,34,203095,Evan Fournier,1610612752,New York Knicks,1,8,47,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,-58,268,1,0,20211108,PHI,NYK
Shot Chart Detail,0022100147,36,1629628,RJ Barrett,1610612752,New York Knicks,1,8,39,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20211108,PHI,NYK
Shot Chart Detail,0022100147,38,203944,Julius Randle,1610612752,New York Knicks,1,8,5,Made Shot,Step Back Jump shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,12,-77,101,1,1,20211108,PHI,NYK
Shot Chart Detail,0022100147,41,203457,Nerlens Noel,1610612752,New York Knicks,1,7,32,Made Shot,Alley Oop Layup shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-6,13,1,1,20211108,PHI,NYK
Shot Chart Detail,0022100147,44,202689,Kemba Walker,1610612752,New York Knicks,1,6,55,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,-51,116,1,1,20211108,PHI,NYK
Shot Chart Detail,0022100147,47,203944,Julius Randle,1610612752,New York Knicks,1,6,34,Missed Shot,Turnaround Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-25,23,1,0,20211108,PHI,NYK
Shot Chart Detail,0022100147,50,1629628,RJ Barrett,1610612752,New York Knicks,1,6,29,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,221,84,1,0,20211108,PHI,NYK
Shot Chart Detail,0022100147,54,1629628,RJ Barrett,1610612752,New York Knicks,1,6,0,Missed Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,8,-80,25,1,0,20211108,PHI,NYK
Shot Chart Detail,0022100147,56,203457,Nerlens Noel,1610612752,New York Knicks,1,5,57,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-34,71,1,1,20211108,PHI,NYK
Shot Chart Detail,0022100147,59,203095,Evan Fournier,1610612752,New York Knicks,1,5,29,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,13,0,1,1,20211108,PHI,NYK
Shot Chart Detail,0022100147,62,203944,Julius Randle,1610612752,New York Knicks,1,4,51,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,-58,106,1,0,20211108,PHI,NYK
Shot Chart Detail,0022100147,71,203944,Julius Randle,1610612752,New York Knicks,1,4,13,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12,-124,31,1,0,20211108,PHI,NYK
Shot Chart Detail,0022100147,78,202689,Kemba Walker,1610612752,New York Knicks,1,3,41,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-23,262,1,0,20211108,PHI,NYK
Shot Chart Detail,0022100147,92,203944,Julius Randle,1610612752,New York Knicks,1,3,2,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-4,0,1,1,20211108,PHI,NYK
Shot Chart Detail,0022100147,103,203944,Julius Randle,1610612752,New York Knicks,1,1,47,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,-27,89,1,1,20211108,PHI,NYK
Shot Chart Detail,0022100147,106,1629628,RJ Barrett,1610612752,New York Knicks,1,1,26,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-17,1,1,1,20211108,PHI,NYK
Shot Chart Detail,0022100147,109,203095,Evan Fournier,1610612752,New York Knicks,1,0,56,Made Shot,Running Pull-Up Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,18,36,185,1,1,20211108,PHI,NYK
Shot Chart Detail,0022100147,114,1629628,RJ Barrett,1610612752,New York Knicks,1,0,37,Made Shot,Driving Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-33,41,1,1,20211108,PHI,NYK
Shot Chart Detail,0022100147,131,203944,Julius Randle,1610612752,New York Knicks,1,0,1,Missed Shot,Fadeaway Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-237,-15,1,0,20211108,PHI,NYK
Shot Chart Detail,0022100147,142,1630167,Obi Toppin,1610612752,New York Knicks,2,11,43,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-214,149,1,0,20211108,PHI,NYK
Shot Chart Detail,0022100147,146,1630167,Obi Toppin,1610612752,New York Knicks,2,11,20,Made Shot,Running Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-10,27,1,1,20211108,PHI,NYK
Shot Chart Detail,0022100147,150,202692,Alec Burks,1610612752,New York Knicks,2,10,50,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-228,2,1,0,20211108,PHI,NYK
Shot Chart Detail,0022100147,152,201959,Taj Gibson,1610612752,New York Knicks,2,10,46,Made Shot,Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-11,22,1,1,20211108,PHI,NYK
Shot Chart Detail,0022100147,161,201565,Derrick Rose,1610612752,New York Knicks,2,9,52,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,5,274,1,0,20211108,PHI,NYK
Shot Chart Detail,0022100147,174,201565,Derrick Rose,1610612752,New York Knicks,2,9,5,Missed Shot,Running Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,48,13,1,0,20211108,PHI,NYK
Shot Chart Detail,0022100147,188,1630193,Immanuel Quickley,1610612752,New York Knicks,2,8,29,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,191,170,1,1,20211108,PHI,NYK
Shot Chart Detail,0022100147,205,201565,Derrick Rose,1610612752,New York Knicks,2,7,18,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-26,7,1,1,20211108,PHI,NYK
Shot Chart Detail,0022100147,207,1630193,Immanuel Quickley,1610612752,New York Knicks,2,6,48,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-125,233,1,1,20211108,PHI,NYK
Shot Chart Detail,0022100147,217,1629628,RJ Barrett,1610612752,New York Knicks,2,6,13,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-18,38,1,0,20211108,PHI,NYK
Shot Chart Detail,0022100147,231,202689,Kemba Walker,1610612752,New York Knicks,2,5,42,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,70,263,1,0,20211108,PHI,NYK
Shot Chart Detail,0022100147,237,203095,Evan Fournier,1610612752,New York Knicks,2,5,8,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-217,141,1,0,20211108,PHI,NYK
Shot Chart Detail,0022100147,244,203944,Julius Randle,1610612752,New York Knicks,2,4,37,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-31,15,1,1,20211108,PHI,NYK
Shot Chart Detail,0022100147,255,1629628,RJ Barrett,1610612752,New York Knicks,2,3,46,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,229,57,1,1,20211108,PHI,NYK
Shot Chart Detail,0022100147,263,203944,Julius Randle,1610612752,New York Knicks,2,2,43,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,8,82,-6,1,0,20211108,PHI,NYK
Shot Chart Detail,0022100147,265,202689,Kemba Walker,1610612752,New York Knicks,2,2,38,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-169,222,1,1,20211108,PHI,NYK
Shot Chart Detail,0022100147,274,1629628,RJ Barrett,1610612752,New York Knicks,2,1,55,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,230,15,1,0,20211108,PHI,NYK
Shot Chart Detail,0022100147,278,203095,Evan Fournier,1610612752,New York Knicks,2,1,34,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,232,60,1,1,20211108,PHI,NYK
Shot Chart Detail,0022100147,281,203944,Julius Randle,1610612752,New York Knicks,2,1,3,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,14,-47,139,1,0,20211108,PHI,NYK
Shot Chart Detail,0022100147,284,201959,Taj Gibson,1610612752,New York Knicks,2,0,31,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12,-123,-15,1,1,20211108,PHI,NYK
Shot Chart Detail,0022100147,293,202689,Kemba Walker,1610612752,New York Knicks,2,0,2,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,29,137,256,1,0,20211108,PHI,NYK
Shot Chart Detail,0022100147,304,201959,Taj Gibson,1610612752,New York Knicks,3,11,42,Missed Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,4,3,1,0,20211108,PHI,NYK
Shot Chart Detail,0022100147,308,203944,Julius Randle,1610612752,New York Knicks,3,11,10,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,20,169,122,1,0,20211108,PHI,NYK
Shot Chart Detail,0022100147,312,1629628,RJ Barrett,1610612752,New York Knicks,3,10,48,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-34,6,1,0,20211108,PHI,NYK
Shot Chart Detail,0022100147,315,203944,Julius Randle,1610612752,New York Knicks,3,10,37,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12,129,-1,1,1,20211108,PHI,NYK
Shot Chart Detail,0022100147,321,203944,Julius Randle,1610612752,New York Knicks,3,10,1,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-235,-5,1,0,20211108,PHI,NYK
Shot Chart Detail,0022100147,342,203095,Evan Fournier,1610612752,New York Knicks,3,8,49,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-49,17,1,1,20211108,PHI,NYK
Shot Chart Detail,0022100147,358,202689,Kemba Walker,1610612752,New York Knicks,3,7,47,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,121,208,1,0,20211108,PHI,NYK
Shot Chart Detail,0022100147,362,1629628,RJ Barrett,1610612752,New York Knicks,3,7,13,Missed Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,71,17,1,0,20211108,PHI,NYK
Shot Chart Detail,0022100147,371,1629628,RJ Barrett,1610612752,New York Knicks,3,6,29,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-186,169,1,0,20211108,PHI,NYK
Shot Chart Detail,0022100147,373,1629628,RJ Barrett,1610612752,New York Knicks,3,6,26,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-240,17,1,0,20211108,PHI,NYK
Shot Chart Detail,0022100147,377,1629628,RJ Barrett,1610612752,New York Knicks,3,6,6,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-27,-15,1,1,20211108,PHI,NYK
Shot Chart Detail,0022100147,383,203944,Julius Randle,1610612752,New York Knicks,3,5,21,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,38,94,1,0,20211108,PHI,NYK
Shot Chart Detail,0022100147,387,203944,Julius Randle,1610612752,New York Knicks,3,4,55,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-143,206,1,1,20211108,PHI,NYK
Shot Chart Detail,0022100147,395,203944,Julius Randle,1610612752,New York Knicks,3,4,20,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,225,75,1,0,20211108,PHI,NYK
Shot Chart Detail,0022100147,397,202692,Alec Burks,1610612752,New York Knicks,3,4,16,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-25,-2,1,0,20211108,PHI,NYK
Shot Chart Detail,0022100147,403,201565,Derrick Rose,1610612752,New York Knicks,3,3,46,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,-22,96,1,0,20211108,PHI,NYK
Shot Chart Detail,0022100147,405,202692,Alec Burks,1610612752,New York Knicks,3,3,37,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-114,218,1,0,20211108,PHI,NYK
Shot Chart Detail,0022100147,416,203944,Julius Randle,1610612752,New York Knicks,3,2,56,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,184,166,1,1,20211108,PHI,NYK
Shot Chart Detail,0022100147,430,1630193,Immanuel Quickley,1610612752,New York Knicks,3,1,56,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,192,158,1,0,20211108,PHI,NYK
Shot Chart Detail,0022100147,454,203944,Julius Randle,1610612752,New York Knicks,3,0,0,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-38,256,1,0,20211108,PHI,NYK
Shot Chart Detail,0022100147,462,1629628,RJ Barrett,1610612752,New York Knicks,4,11,32,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-27,-1,1,0,20211108,PHI,NYK
Shot Chart Detail,0022100147,466,202692,Alec Burks,1610612752,New York Knicks,4,11,4,Made Shot,Driving Floating Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-27,22,1,1,20211108,PHI,NYK
Shot Chart Detail,0022100147,472,1629628,RJ Barrett,1610612752,New York Knicks,4,10,37,Missed Shot,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-42,-2,1,0,20211108,PHI,NYK
Shot Chart Detail,0022100147,481,1630167,Obi Toppin,1610612752,New York Knicks,4,10,27,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,-7,1,1,20211108,PHI,NYK
Shot Chart Detail,0022100147,484,201565,Derrick Rose,1610612752,New York Knicks,4,9,56,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,-26,168,1,1,20211108,PHI,NYK
Shot Chart Detail,0022100147,488,201565,Derrick Rose,1610612752,New York Knicks,4,9,23,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,148,197,1,0,20211108,PHI,NYK
Shot Chart Detail,0022100147,490,1630193,Immanuel Quickley,1610612752,New York Knicks,4,9,16,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,1,262,1,1,20211108,PHI,NYK
Shot Chart Detail,0022100147,499,201565,Derrick Rose,1610612752,New York Knicks,4,8,42,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,112,125,1,0,20211108,PHI,NYK
Shot Chart Detail,0022100147,502,1629628,RJ Barrett,1610612752,New York Knicks,4,8,15,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-26,-1,1,0,20211108,PHI,NYK
Shot Chart Detail,0022100147,504,201959,Taj Gibson,1610612752,New York Knicks,4,8,11,Made Shot,Tip Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20211108,PHI,NYK
Shot Chart Detail,0022100147,510,202692,Alec Burks,1610612752,New York Knicks,4,7,40,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,223,-8,1,1,20211108,PHI,NYK
Shot Chart Detail,0022100147,519,1629628,RJ Barrett,1610612752,New York Knicks,4,6,56,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,217,136,1,1,20211108,PHI,NYK
Shot Chart Detail,0022100147,525,202692,Alec Burks,1610612752,New York Knicks,4,6,14,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,162,192,1,0,20211108,PHI,NYK
Shot Chart Detail,0022100147,529,201565,Derrick Rose,1610612752,New York Knicks,4,5,48,Missed Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-5,26,1,0,20211108,PHI,NYK
Shot Chart Detail,0022100147,532,1629628,RJ Barrett,1610612752,New York Knicks,4,5,44,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,158,197,1,0,20211108,PHI,NYK
Shot Chart Detail,0022100147,545,202692,Alec Burks,1610612752,New York Knicks,4,5,13,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-243,-1,1,0,20211108,PHI,NYK
Shot Chart Detail,0022100147,554,203944,Julius Randle,1610612752,New York Knicks,4,4,46,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-48,9,1,1,20211108,PHI,NYK
Shot Chart Detail,0022100147,559,203944,Julius Randle,1610612752,New York Knicks,4,4,21,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,173,201,1,1,20211108,PHI,NYK
Shot Chart Detail,0022100147,563,1629628,RJ Barrett,1610612752,New York Knicks,4,3,51,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,224,4,1,0,20211108,PHI,NYK
Shot Chart Detail,0022100147,569,1629628,RJ Barrett,1610612752,New York Knicks,4,3,24,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-2,3,1,0,20211108,PHI,NYK
Shot Chart Detail,0022100147,577,203944,Julius Randle,1610612752,New York Knicks,4,2,54,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,0,251,1,1,20211108,PHI,NYK
Shot Chart Detail,0022100147,581,202689,Kemba Walker,1610612752,New York Knicks,4,2,19,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,8,-53,62,1,1,20211108,PHI,NYK
Shot Chart Detail,0022100147,587,203944,Julius Randle,1610612752,New York Knicks,4,1,55,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,184,171,1,0,20211108,PHI,NYK
Shot Chart Detail,0022100147,592,202689,Kemba Walker,1610612752,New York Knicks,4,1,13,Missed Shot,Running Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,23,-1,1,0,20211108,PHI,NYK
Shot Chart Detail,0022100147,594,203944,Julius Randle,1610612752,New York Knicks,4,1,11,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20211108,PHI,NYK
Shot Chart Detail,0022100147,600,203095,Evan Fournier,1610612752,New York Knicks,4,0,44,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-244,38,1,0,20211108,PHI,NYK
Shot Chart Detail,0022100161,14,203944,Julius Randle,1610612752,New York Knicks,1,11,10,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,99,235,1,0,20211110,NYK,MIL
Shot Chart Detail,0022100161,18,203944,Julius Randle,1610612752,New York Knicks,1,10,49,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-66,250,1,1,20211110,NYK,MIL
Shot Chart Detail,0022100161,22,1629628,RJ Barrett,1610612752,New York Knicks,1,10,23,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,23,20,1,0,20211110,NYK,MIL
Shot Chart Detail,0022100161,27,203944,Julius Randle,1610612752,New York Knicks,1,10,2,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,20,11,205,1,1,20211110,NYK,MIL
Shot Chart Detail,0022100161,32,203944,Julius Randle,1610612752,New York Knicks,1,9,27,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20,-97,183,1,0,20211110,NYK,MIL
Shot Chart Detail,0022100161,36,1629628,RJ Barrett,1610612752,New York Knicks,1,8,53,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,124,126,1,1,20211110,NYK,MIL
Shot Chart Detail,0022100161,41,1629628,RJ Barrett,1610612752,New York Knicks,1,8,5,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-20,35,1,0,20211110,NYK,MIL
Shot Chart Detail,0022100161,46,203944,Julius Randle,1610612752,New York Knicks,1,7,33,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-120,100,1,1,20211110,NYK,MIL
Shot Chart Detail,0022100161,60,203095,Evan Fournier,1610612752,New York Knicks,1,6,44,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,28,81,269,1,0,20211110,NYK,MIL
